"Facility Name","CMS Certification Number (CCN)","Alternate CCN","Address","City","State","Zip Code","Network","Long-term Catheter Measure Score","Long-term Catheter Reason for No Score (See Footnotes File)","Long-term Catheter Achievement Measure Rate","Number of Patients Included in Long-term Catheter Measure Score Achievement Period","Long-term Catheter Achievement Period Numerator","Long-term Catheter Achievement Period Denominator","Long-term Catheter Improvement Measure Rate","Long-term Catheter Improvement Period Numerator","Long-term Catheter Improvement Period Denominator","Long-term Catheter Measure Score Applied","National Average Long-term Catheter Measure Score","Kt/V Comprehensive Measure Score","Kt/V Comprehensive Reason for No Score (See Footnotes File)","Kt/V Comprehensive Achievement Measure Rate","Number of Patients Included in Kt/V Comprehensive Measure Score Achievement Period","Kt/V Comprehensive Achievement Period Numerator","Kt/V Comprehensive Achievement Period Denominator","Kt/V Comprehensive Improvement Measure Rate","Kt/V Comprehensive Improvement Period Numerator","Kt/V Comprehensive Improvement Period Denominator","Kt/V Comprehensive Measure Score Applied","National Average Kt/V Comprehensive Measure Score","Hypercalcemia Measure Score","Hypercalcemia Reason for No Score (See Footnotes File)","National Average Hypercalcemia Measure Score","NHSN BSI Measure Score","NHSN BSI Reason for No Score (See Footnotes File)","NHSN BSI Achievement Measure Ratio","Number of Patients Included in NHSN BSI Measure Score Achievement Period","NHSN BSI Achievement Period Observed Event Number","NHSN BSI Achievement Period Expected Event Number","NHSN BSI Improvement Measure Ratio","NHSN BSI Improvement Period Observed Event Number","NHSN BSI Improvement Period Expected Event Number","NHSN BSI Measure Score Applied","National Average NHSN BSI Measure Score","NHSN Dialysis Event Reporting Measure Score","NHSN Dialysis Event Reason for No Score (See Footnotes File)","NHSN Dialysis Event Reporting Number of Months Reported","ICH CAHPS Measure Score","ICH CAHPS Reason for No Score (See Footnotes File)","ICH CAHPS Achievement Period Count of Completed Surveys","ICH CAHPS Improvement Period Count of Completed Surveys","ICH CAHPS Measure Score Applied","National Average ICH CAHPS Measure Score","ICH CAHPS Neph Comm and Caring Achievement Rate","ICH CAHPS Neph Comm and Caring Improvement Rate","ICH CAHPS Neph Comm and Caring Measure Score Applied","ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate","ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate","ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied","ICH CAHPS Providing Info to Patients Achievement Rate","ICH CAHPS Providing Info to Patients Improvement Rate","ICH CAHPS Providing Info to Patients Measure Score Applied","ICH CAHPS Overall Rating of Neph Achievement Rate","ICH CAHPS Overall Rating of Neph Improvement Rate","ICH CAHPS Overall Rating of Neph Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate","ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate","ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate","ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate","ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied","Standardized Readmission Ratio (SRR) Measure Score","SRR Reason for No Score (See Footnotes File)","SRR Achievement Measure Ratio","Number of Index Discharges in SRR Achievement Period","SRR Achievement Period Numerator","SRR Achievement Period Denominator","SRR Improvement Measure Ratio","SRR Improvement Period Numerator","SRR Improvement Period Denominator","SRR Measure Score Applied","National Average SRR Measure Score","Standardized Transfusion Ratio (STrR) Measure Score","STrR Reason for No Score (See Footnotes File)","STrR Achievement Measure Ratio","Number of Patient-Years at Risk in STrR Achievement Period","STrR Achievement Period Numerator","STrR Achievement Period Denominator","STrR Improvement Measure Ratio","STrR Improvement Period Numerator","STrR Improvement Period Denominator","STrR Measure Score Applied","National Average STrR Measure Score","Standardized Hospitalization Ratio (SHR) Measure Score","SHR Reason for No Score (See Footnotes File)","SHR Achievement Measure Ratio","Number of Patient-Years at Risk in SHR Achievement Period","SHR Achievement Period Numerator","SHR Achievement Period Denominator","SHR Improvement Measure Ratio","SHR Improvement Period Numerator","SHR Improvement Period Denominator","SHR Measure Score Applied","National Average SHR Measure Score","Clinical Depression Screening and Follow-up Improvement Period Numerator","Clinical Depression Screening and Follow-up Improvement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Numerator","Clinical Depression Screening and Follow-up Improvement Measure Rate","Clinical Depression Screening and Follow-up Achievement Measure Rate","Clinical Depression Screening and Follow-up Measure Score","Clinical Depression Screening and Follow-up Reason for No Score (See Footnotes File)","Clinical Depression Screening and Follow-up Measure Score Applied","National Average CD Measure Score","MedRec Measure Score","MedRec Reason for No Score (See Footnotes File)","National Average MedRec Measure Score","PPPW Achievement Period Numerator","PPPW Achievement Period Denominator","PPPW Improvement Period Numerator","PPPW Improvement Period Denominator","PPPW Improvement Measure Rate","PPPW Achievement Measure Rate","PPPW Measure Score","PPPW Reason for No Score (See Footnotes File)","PPPW Measure Score Applied","National Average PPPW Measure Score","COVID-19 HCP Measure Score","COVID-19 HCP Reason for No Score (See Footnotes File)","COVID-19 HCP Number of Months Reported","National Average COVID-19 HCP Measure Score","FCHE Measure Score","FCHE Reason for No Score (See Footnotes File)","FCHE Number of Domains Reported","National Average FCHE Measure Score","Total Performance Score","PY2026 Payment Reduction Percentage","CMS Certification Date","Ownership as of December 31, 2024","Date of Ownership Record Update"
"DaVita Deltona Dialysis","102616","-","1200 DELTONA BLVD STE 26","DELTONA","FL","32725","7","2","-","0.1791","148","219","1223","0.2224","276","1241","Improvement","3","5","-","0.9676","176","1494","1544","0.9518","1559","1638","Achievement","6","10","-","10","10","-","0.000","159","0","11.147","0.076","1","13.124","Achievement","6","10","-","12","No Score","4","<30","31","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","6","-","23.69","-","50","58.11","26.29","46","47.10","Achievement","5","2","-","42.27","<10","13","9.75","11.77","4","10.87","Achievement","6","0","-","188.23","-","228","183.93","143.50","188","188.53","Achievement","3","170","193","189","173","0.8808","0.9153","4","-","Achievement","6","10","-","10","698157.96","4098944","610099.78","4027116","0.1515","0.1703","4","-","Achievement","4","10","-","12","9","10","-","5","10","50","0.5%","01/13/1989","DaVita","01/13/1989"
"DaVita Demopolis Dialysis","012543","-","305 SOUTH CEDAR AVENUE","Demopolis","AL","36732","8","5","-","0.1132","71","71","627","0.1624","101","622","Achievement","3","6","-","0.9766","81","709","726","0.9757","684","701","Achievement","6","10","-","10","7","-","0.185","85","1","5.402","0.298","2","6.709","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","18.72","-","11","16.18","26.17","17","17.48","Achievement","5","5","-","27.95","<10","6","5.56","52.70","9","5.46","Achievement","6","6","-","121.80","-","68","84.78","132.70","68","73.74","Achievement","3","70","78","79","71","0.8974","0.8987","2","-","Achievement","6","10","-","10","316706.77","4098944","258701.63","4027116","0.0642","0.0773","0","-","Achievement","4","10","-","12","9","10","-","5","10","59","0.0%","05/20/1992","DaVita","05/20/1992"
"DaVita Denison Dialysis Center","452665","-","123 N. US HWY 75","DENISON","TX","75020","14","9","-","0.0486","87","39","803","0.0556","47","846","Achievement","3","8","-","0.9859","99","910","923","0.9745","916","940","Achievement","6","10","-","10","0","-","1.035","114","4","3.863","0.906","6","6.625","Achievement","6","10","-","12","No Score","4","<30","33","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","24.53","-","26","29.19","35.81","43","32.32","Achievement","5","5","-","28.91","<10","7","7.68","25.33","7","8.84","Achievement","6","3","-","157.34","-","124","119.67","191.12","137","103.15","Improvement","3","101","106","100","99","0.9528","0.9900","9","-","Achievement","6","10","-","10","686142.37","4098944","571721.57","4027116","0.1420","0.1674","4","-","Achievement","4","10","-","12","9","10","-","5","10","59","0.0%","12/08/1993","DaVita","12/08/1993"
"DaVita Denver Dialysis Center","062546","-","2900 N DOWNING ST STE C","DENVER","CO","80205","15","10","-","0.0428","80","30","701","0.0875","61","697","Achievement","3","3","-","0.9518","72","593","623","0.9293","618","665","Improvement","6","10","-","10","10","-","0.000","98","0","3.321","0.000","0","4.999","Achievement","6","10","-","12","0","-","32","<30","Achievement","5","0.5651","No Rate","Achievement","0.5013","No Rate","Achievement","0.7131","No Rate","Achievement","0.4723","No Rate","Achievement","0.4753","No Rate","Achievement","0.5010","No Rate","Achievement","3","-","28.46","-","24","23.22","29.34","24","22.02","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","189.91","-","88","70.36","144.84","84","83.45","Achievement","3","60","72","67","60","0.8333","0.8955","3","-","Improvement","6","9","-","10","503970.86","4098944","421870.85","4027116","0.1048","0.1230","2","-","Achievement","4","10","-","12","9","10","-","5","10","49","0.5%","04/27/2005","DaVita","04/27/2005"
"DaVita Denver Harbor Dialysis","672782","-","7065 EAST FWY","HOUSTON","TX","77020","14","5","-","0.1081","64","60","555","0.0924","58","628","Achievement","3","4","-","0.9610","63","518","539","0.9785","592","605","Achievement","6","10","-","10","No Score","6","No Rate","80","-","-","No Rate","-","-","Achievement","6","10","-","11","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","37.28","-","20","14.77","15.89","9","15.25","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","176.40","-","70","60.26","162.32","69","61.17","Achievement","3","48","59","61","58","0.8136","0.9508","7","-","Improvement","6","10","-","10","627422.08","4098944","488742.10","4027116","0.1214","0.1531","3","-","Achievement","4","10","-","11","9","10","-","5","10","46","0.5%","08/04/2016","DaVita","08/04/2016"
"DaVita Derenne Dialysis","112639","-","5303 MONTGOMERY ST","SAVANNAH","GA","31405","6","10","-","0.0308","95","26","844","0.0375","28","747","Achievement","3","1","-","0.9483","97","789","832","0.9672","737","762","Achievement","6","10","-","10","10","-","0.000","95","0","4.379","0.253","1","3.953","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","34.18","-","28","22.55","36.55","36","26.51","Achievement","5","5","-","30.06","<10","6","4.23","45.60","8","5.61","Achievement","6","2","-","161.56","-","111","104.32","184.76","108","84.12","Improvement","3","75","86","99","94","0.8721","0.9495","6","-","Achievement","6","9","-","10","291978.21","4098944","504625.02","4027116","0.1253","0.0712","0","-","Achievement","4","10","-","12","9","10","-","5","10","55","0.0%","05/15/1995","DaVita","05/15/1995"
"DaVita Derry Dialysis","302511","-","1 ACTION BLVD","LONDONDERRY","NH","03053","1","0","-","0.1888","56","84","445","0.1527","62","406","Achievement","3","0","-","0.9404","62","473","503","0.9530","446","468","Achievement","6","10","-","10","7","-","0.222","68","1","4.495","0.228","1","4.393","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","27.70","-","14","13.91","15.40","7","12.23","Achievement","5","5","-","30.47","<10","6","5.95","22.38","4","5.72","Achievement","6","1","-","158.36","-","62","59.45","120.49","42","50.16","Achievement","3","52","55","59","55","0.9455","0.9322","5","-","Achievement","6","10","-","10","1340167.53","4098944","1802806.92","4027116","0.4477","0.3270","9","-","Achievement","4","10","-","12","9","10","-","5","10","45","0.5%","03/25/2010","DaVita","03/25/2010"
"DaVita Deschutes River Dialysis","382586","-","61280 SE COOMBS PL","BEND","OR","97702","16","0","-","0.2000","32","50","250","0.0498","11","221","Achievement","3","4","-","0.9620","32","253","263","0.9910","219","221","Achievement","6","10","-","10","4","-","0.430","40","1","2.324","0.000","0","2.084","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","7","-","20.97","-","7","8.64","26.21","7","7.19","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","175.65","-","36","31.12","151.79","33","31.29","Achievement","3","24","29","34","33","0.8276","0.9706","8","-","Improvement","6","10","-","10","474107.82","4098944","622577.24","4027116","0.1546","0.1372","2","-","Achievement","4","10","-","12","9","10","-","5","10","41","1.0%","03/24/2020","DaVita","03/24/2020"
"DaVita Desert Dialysis","032572","-","13000 N 103RD AVE STE 66","SUN CITY","AZ","85351","15","0","-","0.3339","77","212","635","0.3200","216","675","Achievement","3","10","-","0.9949","73","591","594","0.9809","616","628","Achievement","6","10","-","10","2","-","0.640","93","5","7.816","0.409","4","9.774","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","18.32","-","8","12.02","19.88","8","10.83","Achievement","5","7","-","21.28","<10","4","3.47","0.00","0","4.99","Achievement","6","7","-","108.42","-","46","64.42","119.14","61","73.68","Achievement","3","77","80","68","63","0.9625","0.9265","4","-","Achievement","6","10","-","10","61897.57","4098944","195131.84","4027116","0.0485","0.0151","0","-","Achievement","4","10","-","12","9","10","-","5","10","56","0.0%","07/23/1997","DaVita","07/23/1997"
"Davita Desert Dunes Dialysis","032663","-","2500 S 8TH AVE","Yuma","AZ","85364","15","3","-","0.1451","90","122","841","0.1929","135","700","Achievement","3","8","-","0.9884","84","767","776","0.9815","636","648","Achievement","6","10","-","10","6","-","0.325","100","2","6.162","0.105","1","9.547","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","10","-","10.52","-","4","10.47","28.38","7","6.64","Achievement","5","1","-","46.52","<10","11","6.10","20.76","3","4.62","Achievement","6","9","-","92.03","-","47","77.55","103.26","41","57.14","Achievement","3","78","79","84","80","0.9873","0.9524","6","-","Achievement","6","10","-","10","527456.41","4098944","375756.89","4027116","0.0933","0.1287","2","-","Achievement","4","10","-","12","9","10","-","5","10","62","0.0%","04/06/2020","DaVita","04/06/2020"
"DaVita Desert Mountain Dialysis Center","032525","-","9220 E MOUNTAIN VIEW RD STE 105","SCOTTSDALE","AZ","85258","15","4","-","0.1576","84","93","590","0.2314","165","713","Improvement","3","5","-","0.9672","74","501","518","0.9285","584","629","Achievement","6","10","-","10","10","-","0.000","159","0","5.317","0.229","2","8.752","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","27.18","-","16","16.21","31.44","27","23.12","Achievement","5","2","-","41.67","<10","8","4.79","26.09","5","6.13","Achievement","6","2","-","163.19","-","76","70.72","190.49","89","67.23","Improvement","3","79","83","66","56","0.9518","0.8485","0","-","Achievement","6","10","-","10","324669.28","4098944","320384.35","4027116","0.0796","0.0792","0","-","Achievement","4","10","-","12","9","10","-","5","10","48","0.5%","09/01/1988","DaVita","09/01/1988"
"DaVita Desert Sands Home Training","552840","-","78030 WILDCAT DR. STE 102","PALM DESERT","CA","92211","18","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","0","-","0.8733","62","455","521","0.9398","671","714","Achievement","6","10","-","10","No Score","3,5","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.22","-","7","7.03","18.96","4","5.68","Achievement","5","4","-","34.20","<10","6","3.94","6.51","1","4.91","Achievement","6","2","-","149.17","-","41","41.74","135.37","51","54.22","Achievement","3","78","80","58","46","0.9750","0.7931","0","-","Achievement","6","10","-","10","1573561.29","4098944","1401496.00","4027116","0.3480","0.3839","10","-","Achievement","4","10","-","12","9","10","-","5","10","43","0.5%","05/08/2018","DaVita","05/08/2018"
"DaVita Desert Springs Dialysis","292525","-","2110 E FLAMINGO RD STE 108","LAS VEGAS","NV","89119","15","5","-","0.1080","88","89","824","0.1082","103","952","Achievement","3","6","-","0.9769","87","802","821","0.9745","919","943","Achievement","6","10","-","10","10","-","0.000","99","0","4.553","0.000","0","7.062","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","37.35","-","28","20.64","22.19","15","18.19","Achievement","5","4","-","33.01","<10","7","6.19","37.37","9","7.70","Achievement","6","0","-","176.29","-","100","86.13","142.27","80","80.92","Achievement","3","90","91","82","78","0.9890","0.9512","6","-","Achievement","6","10","-","10","268487.23","4098944","248482.89","4027116","0.0617","0.0655","0","-","Achievement","4","10","-","12","9","10","-","5","10","51","0.5%","04/25/2007","DaVita","04/25/2007"
"DaVita Detroit Road Dialysis","362754","-","7901 DETROIT AVENUE","CLEVELAND","OH","44102","9","1","-","0.1735","70","89","513","0.1905","88","462","Achievement","3","9","-","0.9938","64","478","481","0.9862","428","434","Achievement","6","10","-","10","3","-","0.615","99","4","6.509","0.916","5","5.458","Improvement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","2","-","30.54","-","35","31.56","29.64","19","17.25","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","200.26","-","85","64.45","199.25","69","49.83","Achievement","3","53","58","64","52","0.9138","0.8125","0","-","Achievement","6","10","-","10","147694.07","4098944","277047.77","4027116","0.0688","0.0360","0","-","Achievement","4","10","-","12","9","10","-","5","10","39","1.0%","12/31/2009","DaVita","12/31/2009"
"DaVita Dexter Dialysis","262635","-","2010 N OUTER RD","DEXTER","MO","63841","12","2","-","0.1545","52","70","453","0.0616","27","438","Achievement","3","10","-","0.9954","52","430","432","0.9906","420","424","Achievement","6","10","-","10","6","-","0.272","61","1","3.676","0.000","0","4.137","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","24.89","-","9","9.56","22.34","9","10.84","Achievement","5","10","-","0.00","<10","0","4.33","7.08","1","4.52","Achievement","6","6","-","121.11","-","39","48.90","163.86","48","42.15","Achievement","3","41","45","46","46","0.9111","1.0000","10","-","Achievement","6","10","-","10","664135.97","4098944","666305.46","4027116","0.1655","0.1620","3","-","Achievement","4","10","-","12","9","10","-","5","10","70","0.0%","08/19/2009","DaVita","08/19/2009"
"DaVita Dialysis Allouez","522621","-","151 W ST. JOSEPH ST","ALLOUEZ","WI","54301","11","2","-","0.1676","113","89","531","0.1825","48","263","Achievement","3","9","-","0.9904","123","723","730","0.9635","317","329","Achievement","6","10","-","10","7","-","0.223","106","1","4.493","0.660","2","3.030","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","19.76","-","10","13.93","14.36","3","5.62","Achievement","5","8","-","16.45","<10","3","4.56","0.00","0","3.57","Achievement","6","2","-","151.39","-","59","59.18","123.19","28","32.71","Achievement","3","43","53","140","93","0.8113","0.6643","0","-","Achievement","6","10","-","10","805320.34","4098944","658371.85","4027116","0.1635","0.1965","5","-","Achievement","4","10","-","12","9","10","-","5","10","61","0.0%","01/26/2022","DaVita","01/26/2022"
"DaVita Dialysis Associates of the Palm Beaches","102510","-","2611 POINSETTIA AVE","WEST PALM BEACH","FL","33407","7","4","-","0.1287","39","43","334","0.1448","54","373","Achievement","3","7","-","0.9808","36","307","313","0.9799","342","349","Achievement","6","10","-","10","5","-","0.375","60","1","2.665","0.000","0","3.955","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","18.21","-","5","7.46","32.88","6","4.91","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","214.54","-","42","29.73","144.64","34","33.83","Achievement","3","35","37","37","31","0.9459","0.8378","0","-","Achievement","6","10","-","10","311996.95","4098944","345308.99","4027116","0.0857","0.0761","0","-","Achievement","4","10","-","12","9","10","-","5","10","50","0.5%","09/01/1976","DaVita","09/01/1976"
"DaVita Dialysis at Deborah","312648","-","107 TRENTON ROAD","BROWNS MILLS","NJ","08015","3","6","-","0.0973","68","62","637","0.1431","95","664","Achievement","3","8","-","0.9868","68","597","605","0.9920","619","624","Achievement","6","10","-","10","4","-","0.483","80","2","4.144","0.000","0","6.394","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","6","-","24.65","-","23","25.70","39.20","28","19.22","Improvement","5","9","-","9.32","<10","2","6.70","25.10","5","6.37","Achievement","6","0","-","168.76","-","96","86.38","171.28","93","78.14","Achievement","3","72","79","72","70","0.9114","0.9722","8","-","Achievement","6","10","-","10","676021.66","4098944","778477.44","4027116","0.1933","0.1649","3","-","Achievement","4","10","-","12","9","10","-","5","10","63","0.0%","04/30/2015","DaVita","04/30/2015"
"DaVita Dialysis at Mankato Clinic","242585","-","1400 MADISON AVE STE 400","MANKATO","MN","56001","11","0","-","0.2096","68","118","563","0.1793","102","569","Achievement","3","7","-","0.9807","63","508","518","0.9905","522","527","Achievement","6","10","-","10","7","-","0.205","75","1","4.885","0.000","0","4.843","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","28.05","-","15","14.72","22.73","13","15.39","Achievement","5","10","-","0.00","<10","0","4.61","37.66","8","6.80","Achievement","6","4","-","137.21","-","58","64.19","125.22","61","70.10","Achievement","3","60","62","70","64","0.9677","0.9143","4","-","Achievement","6","10","-","10","590680.15","4098944","1235447.90","4027116","0.3068","0.1441","3","-","Achievement","4","10","-","12","9","10","-","5","10","58","0.0%","02/27/2013","DaVita","02/27/2013"
"DaVita Dialysis at Palisades Medical Center","312652","-","7650 RIVER ROAD","NORTH BERGEN","NJ","07047","3","5","-","0.1161","55","54","465","0.0672","36","536","Achievement","3","6","-","0.9719","56","484","498","0.9483","550","580","Achievement","6","10","-","10","10","-","0.000","64","0","3.344","0.226","1","4.426","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","6","-","23.18","-","12","14.25","28.05","13","12.47","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","1","-","164.46","-","61","56.32","120.21","46","55.07","Achievement","3","59","66","57","50","0.8939","0.8772","1","-","Achievement","6","9","-","10","917876.12","4098944","1274037.04","4027116","0.3164","0.2239","5","-","Achievement","4","10","-","12","9","10","-","5","10","60","0.0%","01/19/2016","DaVita","01/19/2016"
"Davita Dialysis Care at Palm Valley","032658","-","14620 WEST ENCANTO BLVD","Goodyear","AZ","85395","15","1","-","0.2338","138","263","1125","0.2640","264","1000","Improvement","3","8","-","0.9872","169","1306","1323","0.9648","1123","1164","Achievement","6","10","-","10","5","-","0.357","176","4","11.214","0.219","3","13.719","Achievement","6","10","-","12","3","-","36","<30","Achievement","5","0.6634","No Rate","Achievement","0.5618","No Rate","Achievement","0.7385","No Rate","Achievement","0.6102","No Rate","Achievement","0.5956","No Rate","Achievement","0.6208","No Rate","Achievement","2","-","31.94","-","41","35.35","30.51","26","22.94","Achievement","5","8","-","16.39","<10","4","7.74","16.86","4","7.59","Achievement","6","4","-","131.94","-","130","149.62","132.53","108","117.26","Achievement","3","128","140","154","125","0.9143","0.8117","0","-","Achievement","6","10","-","10","659984.83","4098944","820876.08","4027116","0.2038","0.1610","3","-","Achievement","4","10","-","12","9","10","-","5","10","46","0.5%","11/06/2019","DaVita","11/06/2019"
